created_at;epoch;favorite_count;favorited;id;id_str;image-url;query_terms;retweet_count;retweeted;text;user;gt_class_names;gt_class
2016-08-03 22:44:49;1470260689;5;True;760954603336765440;760954603336765440;https://pbs.twimg.com/media/Co90KUfWIAgqG0Y.jpg;#edfringe;4;True;"Dance...well movement rehearsal with the 'kids' from Carnegie! ;-) #edfringe pic.twitter.com/zXZJQtQvRd";{'name': 'Carnegie', 'id_str': '702952447988404224', 'screen_name': 'CarnegieInfo', 'id': 702952447988404224};Show/Performance;8
2016-08-03 22:11:25;1470258685;2;True;760946194734522368;760946194734522368;https://pbs.twimg.com/media/Co9sh6EWEAAwC4w.jpg;#edfringe;1;True;Check out these local #Edinburgh spots while at @edfringe Aug. 5 to 29 #EdFringe #WestJet http://ow.ly/I9sT302TMGP pic.twitter.com/tKn4WRcvjC;{'name': 'WestJet Magazine', 'id_str': '19661616', 'screen_name': 'WestJetMagazine', 'id': 19661616};Dance, Show/Performance, Person(s);7, 8, 12
2016-08-03 22:01:03;1470258063;1;True;760943585890033665;760943585890033665;https://pbs.twimg.com/media/Co9qHs5XgAEpIOP.jpg;#edfringe;0;False;From beatboxing to a capella - check out our top five music shows at #edfringe: http://lovemusiclovelife.com/top-music-shows-at-edinburgh-festival-fringe-2016/ …pic.twitter.com/K78opOuof0;"{'name': 'Love Music;Love Life', 'id_str': '166330107', 'screen_name': 'lmlluk', 'id': 166330107}";Dance, Show/Performance, Person(s);7, 8, 12
2016-08-03 20:35:28;1470252928;8;True;760922048986218496;760922048986218496;https://pbs.twimg.com/media/Co9WjZLXgAEsKSh.jpg;#edfringe;2;True;Will definitely be stopping by for some of this action during #EdFringe @RadissonEDI #burgers #boozepic.twitter.com/3BTXDViqTW;{'name': 'Gary (EdinBlogger)', 'id_str': '866926922', 'screen_name': 'EdinBlogger', 'id': 866926922};Show/Performance, Person(s);8, 12
2016-08-03 19:11:11;1470247871;6;True;760900838361591808;760900838361591808;https://pbs.twimg.com/media/Co9DRebWgAELMxA.jpg;#edfringe;1;True;Backstage selfie with @falsettosocks !! Love these guys, go see at 10.30pm, @Gildedballoon #edfringe pic.twitter.com/WEUvM9qWYz;{'name': 'Diane Spencer', 'id_str': '148368398', 'screen_name': 'dianespencerfun', 'id': 148368398};Audience/Crowd, Castle, Show/Performance, Building(s)/Monuments, Person(s);0, 1, 8, 9, 12
2016-08-03 18:13:50;1470244430;3;True;760886406294241285;760886406294241285;https://pbs.twimg.com/media/Co82JwJXgAAyIsy.jpg;#edfringe;0;False;Very flexible cowboys, Irish admin rappers, soul musicians&all kids of afternoon burlesque. #edfringe is back! pic.twitter.com/1pqy8hnSSw;{'name': 'Michael McCuish', 'id_str': '575562636', 'screen_name': 'MichaelMcCuish', 'id': 575562636};Music, Show/Performance;4, 8
2016-08-03 16:24:24;1470237864;0;False;760858866825490432;760858866825490432;https://pbs.twimg.com/media/Co8codaW8AA95CL.jpg;#edfringe;0;False;Get yourself a Royal Mile apartment this #edfringe whilst we've still got availability: http://bit.ly/2aRrSpg pic.twitter.com/AtetDCcuwn;{'name': 'TheEdinburghAddress', 'id_str': '27861016', 'screen_name': 'teaApartments', 'id': 27861016};Music, Show/Performance, Sky/Clouds, Person(s);4, 8, 10, 12
2016-08-03 15:30:36;1470234636;0;False;760845329361149952;760845329361149952;https://pbs.twimg.com/media/Co8QaKpWYAAwann.jpg;#edfringe;1;True;Big crowds on the Royal Mile, warming up for #edfringe | follow us on Instagram https://www.instagram.com/wow247edinburgh/ …pic.twitter.com/gtWahJWIn4;{'name': 'WOW247 Festival', 'id_str': '1567803529', 'screen_name': 'WOW247fest', 'id': 1567803529};Streets of Edinburgh, Building(s)/Monuments;5, 9
2016-08-03 14:37:21;1470231441;0;False;760831926504677376;760831926504677376;https://pbs.twimg.com/media/Co8EmPNWYAAu12b.jpg;#edfringe;1;True;Our pal at Hollyrood coffee shop is a big fan! #BuzzANewMusical #edfringe pic.twitter.com/6F4ZOJZbMD;{'name': 'Fat Rascal Theatre', 'id_str': '4406761695', 'screen_name': 'WeAreFatRascal', 'id': 4406761695};Food;6
2016-08-03 12:59:22;1470225562;2;True;760807268195663872;760807268195663872;https://pbs.twimg.com/media/Co7uJTXW8AEIRiX.jpg;#edfringe;0;False;It begins! #edfringe pic.twitter.com/s3Il2sBgoO;{'name': 'Eve Equi', 'id_str': '85436610', 'screen_name': 'EveEqui', 'id': 85436610};Food;6
2016-08-03 11:53:11;1470221591;5;True;760790612736151552;760790612736151552;https://pbs.twimg.com/media/Co7eBcDW8AATq4P.jpg;#edfringe;0;False;Lovely visit to see our Scottish family @mrsmacintyres where we had our show in #edfringe 2015 with @RosPhilipspic.twitter.com/EKrA1YqZQB;{'name': 'Ben Worth', 'id_str': '1551464390', 'screen_name': 'BenWorth23', 'id': 1551464390};Food;6
2016-08-03 11:49:34;1470221374;10;True;760789701506822144;760789701506822144;https://pbs.twimg.com/media/Co7eLyMWIAAqakQ.jpg;#edfringe;1;True;First day of @paperheartsmus previews today so I'm stocking up on a hearty Scottish breakfast. #edfringe pic.twitter.com/pceubcSx0t;{'name': 'Adam Small', 'id_str': '250845994', 'screen_name': 'AdamSmally', 'id': 250845994};Posing, Person(s);2, 12
2016-08-03 11:23:57;1470219837;2;True;760783254786105344;760783254786105344;https://pbs.twimg.com/media/Co7YVTLWEAApZZf.jpg;#edfringe;1;True;We had a great time at @EdFestMag2016 launch! Our top discovery of the night - @hotbrownhoney  #edfringe pic.twitter.com/7nrAso8C8m;"{'name': 'Love Music;Love Life', 'id_str': '166330107', 'screen_name': 'lmlluk', 'id': 166330107}";Dance, Show/Performance, Person(s);7, 8, 12
2016-08-03 10:04:07;1470215047;1;True;760763163147206657;760763163147206657;https://pbs.twimg.com/media/Co69KlJWgAAHkDk.jpg;#edfringe;0;False;Who doesn't love a good dance number? Come have a look this one @Cvenues at 15:15 #edfringe #premiere #moriartypartypic.twitter.com/5SdySLxaPD;{'name': 'Holmes For Rent', 'id_str': '752408699327610880', 'screen_name': 'HolmesforRent', 'id': 752408699327610880};Show/Performance;8
2016-08-03 09:40:51;1470213651;1;True;760757309190602752;760757309190602752;https://pbs.twimg.com/media/Co7AqtWWgAAsPhu.jpg;#edfringe;0;False;Blog: Some of our favourite West End sights, cafes & shops #Edinburgh #edfringe http://bit.ly/2aSin5T  #Travelpic.twitter.com/t9FelME5ym;{'name': 'TheEdinburghAddress', 'id_str': '27861016', 'screen_name': 'teaApartments', 'id': 27861016};Audience/Crowd, Streets of Edinburgh, Sky/Clouds, Person(s);0, 5, 10, 12
2016-08-03 08:15:20;1470208520;7;True;760735787159842817;760735787159842817;https://pbs.twimg.com/media/Co6tJ4DWYAAv3Fm.jpg;#edfringe;0;False;Edinburgh throwbacks, I swear I'll stop posting about how much I miss it soon  #edfringe @ArtsOneDramapic.twitter.com/2srO44ECVa;{'name': 'Jess', 'id_str': '573610636', 'screen_name': 'JessToLetYuKnow', 'id': 573610636};Streets of Edinburgh, Building(s)/Monuments;5, 9
2016-10-01 12:23:03;1475320983;0;False;782179010893623296;782179010893623296;https://pbs.twimg.com/media/CszlGP2WgAAxWCs.jpg;#edfringe;0;False;Don't worry if you missed this year's #EdFringe- #Orbit2016 features all the top shows- you'll be spoilt for choice! http://bit.ly/1sJ36eC pic.twitter.com/24EF8jZbaW;{'name': 'HOME Young Creatives', 'id_str': '145178497', 'screen_name': 'HYCmanchester', 'id': 145178497};Show/Performance;8
2016-10-01 12:17:04;1475320624;9;True;782177505780400129;782177505780400129;https://pbs.twimg.com/media/CtraS0FXgAAWxpv.jpg;#edfringe;3;True;Police Cops by @thepretendmen at @ThePleasance #edfringe #edfringe2016 #theatre #theatrephotographerpic.twitter.com/UhL89dkXkI;{'name': 'David Monteith-Hodge', 'id_str': '155006071', 'screen_name': 'Photographise', 'id': 155006071};Dance, Show/Performance, Person(s);7, 8, 12
2016-08-31 20:32:56;1472671976;1;True;771068271550431232;771068271550431232;https://pbs.twimg.com/media/CrNicLzWcAAYU7C.jpg;#edfringe;0;False;August moments: tiny picnic for one on the steps of @FortitudeCoffee as the #edfringe swirls on. pic.twitter.com/ytSHBRF4jS;{'name': 'Claire Stewart', 'id_str': '179125877', 'screen_name': 'claireontoast', 'id': 179125877};Show/Performance, Person(s);8, 12
2016-08-31 18:53:45;1472666025;0;False;771043310819479553;771043310819479553;https://pbs.twimg.com/media/CrNKpLAWgAAw01N.jpg;#edfringe;0;False;NEW #TRAVELBLOG! Edinburgh Fringe For Dummies (so comprehensive it hurts)...  http://www.lelalondon.com/2016/08/travel-blog-edinburgh-fringe-dummies/ … #edfringe pic.twitter.com/P6pm0FrNdE;{'name': 'Lela London', 'id_str': '96570472', 'screen_name': 'lelalondon', 'id': 96570472};Audience/Crowd, Music, Show/Performance, Person(s);0, 4, 8, 12
2016-08-31 18:12:45;1472663565;2;True;771032995545350145;771032995545350145;https://pbs.twimg.com/media/CrNCXMSXgAAKHoG.jpg;#edfringe;2;True;"Photo story I did on Edinburgh for @nextleg #edfringe
http://nextleg.com/2016/08/31/edinburgh-photographic-mon-amour/ …pic.twitter.com/fYzd12L01n";{'name': 'harmonleon', 'id_str': '17263926', 'screen_name': 'harmonleon', 'id': 17263926};Fireworks;3
2016-08-31 15:07:37;1472652457;1;True;770986403798933504;770986403798933504;https://pbs.twimg.com/media/CrMYAeHWIAAD5zv.jpg;#edfringe;1;True;Edinburgh.. NOT #edfringe More peaceful. pic.twitter.com/EOccFzMuci;{'name': 'gavin robertson', 'id_str': '185560200', 'screen_name': 'comgavrob', 'id': 185560200};Castle, Building(s)/Monuments, Sky/Clouds;1, 9, 10
2016-08-31 14:15:59;1472649359;1;True;770973407923937280;770973407923937280;https://pbs.twimg.com/media/CrMMDzqW8AATs8R.jpg;#edfringe;1;True;Such an honour to have footballing LEGEND Sam Fletcher on at our first #acms of #edfringe! pic.twitter.com/B2vnu1Skhg;{'name': 'ACMS', 'id_str': '257551578', 'screen_name': 'AltComMemSoc', 'id': 257551578};Building(s)/Monuments;9
2016-08-31 14:11:59;1472649119;14;True;770972403719610369;770972403719610369;https://pbs.twimg.com/media/CrMLSODWIAAofet.jpg;#edfringe;0;False;Gloriously sunny day in London for post #edfringe meetings. Plans are afoot for exciting times ahead! #comedypic.twitter.com/cIZcmTnIU9;{'name': 'Juliette Burton', 'id_str': '40151293', 'screen_name': 'JulietteBurton', 'id': 40151293};Fireworks, Streets of Edinburgh, Building(s)/Monuments;3, 5, 9
2016-08-31 09:48:06;1472633286;2;True;770905996042637313;770905996042637313;https://pbs.twimg.com/media/CrLO5vFW8AAVMVk.jpg;#edfringe;0;False;Fun with Friends on Portobello Beach. Bye bye #edfringe. pic.twitter.com/leeI5jaDgI;"{'name': ""Florence O'Mahony"", 'id_str': '24382149', 'screen_name': 'FloOMahony', 'id': 24382149}";Food;6
2016-07-02 19:00:03;1467482403;3;True;749301625924096000;749301625924096000;https://pbs.twimg.com/media/CmC0NnHXIAIzm-j.jpg;#edfringe;0;False;Loved #Tiger @edfringe? Catch #WhiteoutDance thought-provoking, dynamic dance http://bit.ly/1sElB3P  #edfringe pic.twitter.com/EFnWyFHPec;{'name': 'Barrowland Ballet', 'id_str': '281953511', 'screen_name': 'Barrowlballet', 'id': 281953511};Audience/Crowd, Music, Show/Performance, Person(s);0, 4, 8, 12
2016-07-02 13:30:05;1467462605;1;True;749218588628619264;749218588628619264;https://pbs.twimg.com/media/CmCzUZaXIAAyn3O.jpg;#edfringe;1;True;Are you visible? Or do you fade into the background? #WhiteoutDance #edfringe http://bit.ly/1sElB3P pic.twitter.com/D7FfccFIlb;{'name': 'Barrowland Ballet', 'id_str': '281953511', 'screen_name': 'Barrowlballet', 'id': 281953511};Posing, Music, Person(s);2, 4, 12
2016-07-02 12:30:56;1467459056;5;True;749203699138953216;749203699138953216;https://pbs.twimg.com/media/CmW0yr-W8AALcQZ.jpg;#edfringe;2;True;Is #gin your thing then our drink sponsors @ArbikieGin  will be serving delicious cocktails at The Aclub #Edfringe pic.twitter.com/EtHmTnjfv9;{'name': 'The A Club@Edfringe', 'id_str': '727120441899409408', 'screen_name': 'infoaclub', 'id': 727120441899409408};Show/Performance, Person(s);8, 12
2016-07-30 23:07:21;1469916441;3;True;759510719234707456;759510719234707456;https://pbs.twimg.com/media/CopS-AuXYAA8wcq.jpg;#edfringe;0;False;"We can't wait for the #HarryPotter play to arrive at #edfringe. 
http://www.theskinny.co.uk/comedy/spotlight/weirdos-parody-harry-potter-comedy-spotlight …pic.twitter.com/eDv2UHTUfz";{'name': 'The Skinny Comedy', 'id_str': '147541072', 'screen_name': 'skinnycomedy', 'id': 147541072};Music, Show/Performance, Building(s)/Monuments, Sky/Clouds, Person(s);4, 8, 9, 10, 12
2016-07-30 20:10:04;1469905804;1;True;759466106025349121;759466106025349121;https://pbs.twimg.com/media/CooqYMBWgAAnd_c.jpg;#edfringe;0;False;SM team pit-stop number 2. Ft. Production Manager Dan. #enfolkefiende #edfringe pic.twitter.com/6mFlFj28VU – em Tebay Motorway Services;{'name': 'Squint', 'id_str': '279519038', 'screen_name': 'squinttheatre', 'id': 279519038};Posing, Person(s);2, 12
2016-07-30 14:18:37;1469884717;1;True;759377660506177537;759377660506177537;https://pbs.twimg.com/media/ConZ7WDXYAEPfsF.jpg;#edfringe;1;True;Tourists tourists everywhere but not a drop to drink. #edfringe pic.twitter.com/Yxd8dgXHbn;{'name': 'lorn eh?', 'id_str': '391053410', 'screen_name': 'lornlornlors', 'id': 391053410};Fireworks, Sky/Clouds;3, 10
2016-07-30 12:35:05;1469878505;0;False;759351604654985217;759351604654985217;https://pbs.twimg.com/media/CmNiyL9WEAQAtFW.jpg;#edfringe;0;False;"#WhiteoutDance ""bring a thrillingly muscular energy”**** @guardian #edfringe http://bit.ly/1ZWuT5J pic.twitter.com/hqhty4TQuI";{'name': 'Barrowland Ballet', 'id_str': '281953511', 'screen_name': 'Barrowlballet', 'id': 281953511};Posing, Person(s);2, 12
2016-07-30 12:25:11;1469877911;1;True;759349114177937410;759349114177937410;https://pbs.twimg.com/media/Com__oHWcAEUFlL.jpg;#edfringe;0;False;More #edfringe tips -  @KerryTeakle on where to get the best #food around George Square - http://www.tvbomb.co.uk/opinion/food-fringe-george-square-gardens/ …pic.twitter.com/JIyYfJtyyR;{'name': 'The Wee Review', 'id_str': '84561637', 'screen_name': 'theweereview', 'id': 84561637};Dance, Show/Performance, Person(s);7, 8, 12
2016-07-30 12:04:02;1469876642;3;True;759343791795044352;759343791795044352;https://pbs.twimg.com/media/Com7JtNWgAAGiLs.jpg;#edfringe;0;False;We're getting busy with some tech rehearsals this weekend. Making sure we're drilled for the #edfringe pic.twitter.com/8dlp6umXnj;{'name': 'The Argosy Arts Co.', 'id_str': '709019684667056128', 'screen_name': 'ArgosyArtsCo', 'id': 709019684667056128};Castle, Fireworks, Building(s)/Monuments, Sky/Clouds;1, 3, 9, 10
2016-07-30 09:36:49;1469867809;6;True;759306741783859200;759306741783859200;https://pbs.twimg.com/media/ComZbalW8AA-h-I.jpg;#edfringe;1;True;And so, the journey of Bob and Shirley begins...#9to5 #edfringe pic.twitter.com/ZAoEZv48Gh;{'name': 'RCS at the Fringe', 'id_str': '1466716002', 'screen_name': 'RCSattheFringe', 'id': 1466716002};Streets of Edinburgh, Building(s)/Monuments, Person(s);5, 9, 12
2016-07-30 09:30:31;1469867431;4;True;759305159058915328;759305159058915328;https://pbs.twimg.com/media/CojzraDVUAAfmuZ.jpg;#edfringe;2;True;Welcome to Islay! Scotch Whisky Revealed: which Islay #whisky will I be pouring? http://bit.ly/24FMccq  #edfringe pic.twitter.com/MHTOhb7KkI;{'name': 'kaskwhisky', 'id_str': '2493441758', 'screen_name': 'kaskwhisky', 'id': 2493441758};Food;6
2016-07-30 09:30:21;1469867421;0;False;759305115119460352;759305115119460352;https://pbs.twimg.com/media/CoefhIhVUAUe-_n.jpg;#edfringe;0;False;We all love #NewZealandWine - now see its spirit brought to life! http://bit.ly/In-the-wine  #edfringe pic.twitter.com/jHHJvmgUZ4;{'name': 'Little Black Book', 'id_str': '250629100', 'screen_name': 'EdinburghLBB', 'id': 250629100};Sky/Clouds, Water;10, 11
2016-07-06 17:30:03;1467822603;1;True;750728526366511105;750728526366511105;https://pbs.twimg.com/media/CmC8zntWQAIwHQD.jpg;#edfringe;1;True;Loved #Tiger? Don’t miss #WhiteoutDance. Totally different. Totally amazing http://bit.ly/1sElB3P  #edfringe pic.twitter.com/MRfqtcw40d;{'name': 'Barrowland Ballet', 'id_str': '281953511', 'screen_name': 'Barrowlballet', 'id': 281953511};Food;6
2016-07-06 13:49:20;1467809360;3;True;750672981123268608;750672981123268608;https://pbs.twimg.com/media/CmrtC1rXYAA5TEx.jpg;#edfringe;3;True;A lake near by: in summer my friends & I were swimming in it, in winter it was our ice rink. #Noadults #edfringe pic.twitter.com/IcuK3knl3D;{'name': 'BubbleRevolution', 'id_str': '714508451037192192', 'screen_name': 'Bubble_Rev', 'id': 714508451037192192};Show/Performance, Person(s);8, 12
2016-07-06 12:01:28;1467802888;1;True;750645838230216704;750645838230216704;https://pbs.twimg.com/media/CmrUaOKWEAElLk7.jpg;#edfringe;1;True;We've got some great acts lined up for @edfringe  find out more here http://ow.ly/5YnV301Qckn  #edfringe #Aclub #musicpic.twitter.com/vAktf3FmmX;{'name': 'The A Club@Edfringe', 'id_str': '727120441899409408', 'screen_name': 'infoaclub', 'id': 727120441899409408};Streets of Edinburgh, Building(s)/Monuments, Sky/Clouds;5, 9, 10
2016-08-23 00:31:04;1471908664;0;False;767866709583728640;767866709583728640;https://pbs.twimg.com/media/CqgCsUHXYAA1Dry.jpg;#edfringe;0;False;Today at #edfringe pic.twitter.com/KEMq6i57g8;{'name': 'Emily Page', 'id_str': '397411641', 'screen_name': 'EmilyPage2', 'id': 397411641};Sky/Clouds, Water;10, 11
2016-08-23 00:22:43;1471908163;1;True;767864609487421440;767864609487421440;https://pbs.twimg.com/media/CqgAyXdWgAA9ysY.jpg;#edfringe;0;False;@paulkelly Thanks for a brilliant show tonite at #edfringe. Always so happy see you visiting #Scotland #paulkellypic.twitter.com/w8WUZktNII;{'name': 'Nick Scott', 'id_str': '1884379807', 'screen_name': 'nicksco77', 'id': 1884379807};Audience/Crowd, Streets of Edinburgh, Show/Performance, Person(s);0, 5, 8, 12
2016-08-22 23:23:36;1471904616;0;False;767849731435495424;767849731435495424;https://pbs.twimg.com/media/CqfzP53XgAAVdI_.jpg;#edfringe;0;False;#edfringe great day and great shows! pic.twitter.com/5FWgaQ5Hax;{'name': 'Gillian Flinton', 'id_str': '2785681522', 'screen_name': 'FlintonGe', 'id': 2785681522};Audience/Crowd, Show/Performance;0, 8
2016-08-22 22:33:11;1471901591;4;True;767837044991287298;767837044991287298;https://pbs.twimg.com/media/CqfntGGWAAE1oSf.jpg;#edfringe;1;True;Please don't take me home #edfringe pic.twitter.com/xRoKHJCN6F;{'name': 'Boggo', 'id_str': '1117215102', 'screen_name': 'Boggo1', 'id': 1117215102};Food;6
2016-08-22 22:01:29;1471899689;1;True;767829064296108036;767829064296108036;https://pbs.twimg.com/media/CqfgdqNWgAA4CtP.jpg;#edfringe;0;False;#edfringe @CookandDavies: Do Not Leave This Room at The Caves: http://www.theupcoming.co.uk/2016/08/17/ed-fringe-2016-cook-and-davies-do-not-leave-this-room-at-the-caves-review/ … @JusttheTonicpic.twitter.com/NaW0GqqnvB;{'name': 'The Upcoming', 'id_str': '342376900', 'screen_name': 'The_Upcoming', 'id': 342376900};Show/Performance, Person(s);8, 12
2016-08-22 21:59:52;1471899592;1;True;767828658325258241;767828658325258241;https://pbs.twimg.com/media/Cqff_7oXYAAzzvH.jpg;#edfringe;1;True;Still looking for #edfringe2016 recommendations? Check out @rebelbingo with @RSVUK - so much fun!!  #edfringe pic.twitter.com/5evRJk2X0s;{'name': 'Jennie Stamp', 'id_str': '109597479', 'screen_name': 'JennieStamp', 'id': 109597479};Posing, Person(s);2, 12
2016-08-22 20:53:08;1471895588;2;True;767811865518931968;767811865518931968;https://pbs.twimg.com/media/CqfQzsxW8AA30k7.jpg;#edfringe;1;True;Edinburgh. #edfringe #sunset #littlethings #happymondaypic.twitter.com/YsPHNS52bj;{'name': 'Jack Wealthall', 'id_str': '950537424', 'screen_name': 'JackBradley717', 'id': 950537424};Building(s)/Monuments, Sky/Clouds;9, 10
2016-08-22 18:55:32;1471888532;4;True;767782269801140224;767782269801140224;https://pbs.twimg.com/media/Cqe0xosXEAAdssp.jpg;#edfringe;3;True;"Q&A about Nae Plans gigs. 
http://www.tracscotland.org/scottish-storytelling-centre/news/qa-adam-sutherland-of-nae-plans …
Find out for yourself at our 3 #edfringe gigs! pic.twitter.com/Ke8yC0K3qN";{'name': 'Nae Plans', 'id_str': '2482731138', 'screen_name': 'NaePlans', 'id': 2482731138};Sky/Clouds, Water;10, 11
2016-08-22 18:44:54;1471887894;0;False;767779594879590401;767779594879590401;https://pbs.twimg.com/media/CqezOFdW8AA1Xq0.jpg;#edfringe;0;False;Can anyone at #edfringe tell me the name of this act that sang about lady parts at the Poster Awards please and thx pic.twitter.com/BQvGLpLPr3;{'name': 'Simon Feilder', 'id_str': '44907878', 'screen_name': 'simonfeilder', 'id': 44907878};Posing, Person(s);2, 12
2016-08-22 17:49:27;1471884567;0;False;767765637934551041;767765637934551041;https://pbs.twimg.com/media/CqemxawWYAAYY39.jpg;#edfringe;0;False;I'm actually starting to get sick of the sight of my own face. Yet another poster £££found. #edfringe #liabilitypic.twitter.com/NWOZpKLX8c;{'name': 'John Emslie', 'id_str': '114708969', 'screen_name': 'THEEMSLIEEFFECT', 'id': 114708969};Music, Show/Performance, Person(s);4, 8, 12
2016-08-22 17:44:20;1471884260;0;False;767764351575023616;767764351575023616;https://pbs.twimg.com/media/CqelR5LWEAAuCeV.jpg;#edfringe;0;False;Some amazing shots from #VivaHypnosis @ZOOvenues this weekend! #edfringe #edfringe2016 https://tickets.edfringe.com/whats-on/simon-warner-s-viva-hypnosis … xpic.twitter.com/InbkeBKjAX;{'name': 'Simon Warner Hypno', 'id_str': '17676608', 'screen_name': 'simonwarner', 'id': 17676608};Posing, Person(s);2, 12
2016-08-22 17:30:42;1471883442;0;False;767760922198827008;767760922198827008;https://pbs.twimg.com/media/CqeiEGAWYAEwMX7.jpg;#edfringe;0;False;Some amazing shots from #VivaHypnosis @ZOOvenues this weekend! #edfringe #edfringe20 16 https://tickets.edfringe.com/whats-on/simon-warner-s-viva-hypnosis … xpic.twitter.com/RZ2ghcVSul;{'name': 'Simon Warner Hypno', 'id_str': '17676608', 'screen_name': 'simonwarner', 'id': 17676608};Audience/Crowd, Streets of Edinburgh, Show/Performance, Sky/Clouds;0, 5, 8, 10
